,id,titulo,label,canal,data_upload,categoria,tags,duracao_segundos,link,visualizacoes,quantidade_likes,query,tempo_desde_pub,visualizacoes_por_dia
662,watch?v=DazUaVu5MO0,Machine Learning VS Deep Learning : Quelles différences ?,,DataScientest,2021-05-19,['Science & Technology'],"['datascience', 'data science', 'data scientist', 'data analyst', 'data ingénieur', 'machine learning', 'deep learning', 'programmation python', 'bootcamp data science', 'formation data', 'formation data analyst', 'formation data scientist', 'elearning', 'formation data ingenieur', 'big data', 'coding bootcamp', 'python programming', 'cloud', 'cloud computing', 'dataviz', 'data tutoriel']",288.0,https://www.youtube.com/watch?v=DazUaVu5MO0,14,368.0,machine+learning,701.0,0.019971469329529243
663,watch?v=YjMAasOOr4g,Machine Learning Course | Machine Learning Full Course In 10 Hours | Machine Learning | Simplilearn,,Simplilearn,2021-05-17,['Education'],"['machine learning course', 'machine learning full course', 'machine learning', 'machine learning tutorial', 'machine learning python', 'machine learning tutorial for beginners', 'machine learning algorithms', 'machine learning basics', 'machine learning interview questions', 'learn machine learning', 'learn machine learning with python', 'learn machine learning in 10 hours', 'learn machine learning for free', 'learn machine learning from scratch', 'simplilearn machine learning', 'simplilearn']",34332.0,https://www.youtube.com/watch?v=YjMAasOOr4g,28,708.0,machine+learning,703.0,0.03982930298719772
664,watch?v=wnqkfpCpK1g,AI And Machine Learning Full Course | Artificial Intelligence & Machine Learning Course |Simplilearn,,Simplilearn,2021-05-12,['Education'],"['artificial intelligence', 'artificial intelligence course', 'machine learning', 'machine learning course', 'ai and machine learning', 'ai and machine learning full course', 'ai and machine learning tutorial', 'ai and machine learning for beginners', 'artificial intelligence and machine learning', 'artificial intelligence and machine learning course', 'machine learning algorithms', 'artificial intelligence tutorial', 'ai and ml', 'simplilearn']",35310.0,https://www.youtube.com/watch?v=wnqkfpCpK1g,173,4346.0,machine+learning,708.0,0.2443502824858757
665,watch?v=2NEOdqFpVLs,Curso Machine Learning - Regressão Logística - Python [ Introdução ],,Data Viking,2021-05-11,['People & Blogs'],,265.0,https://www.youtube.com/watch?v=2NEOdqFpVLs,1,61.0,machine+learning,709.0,0.0014104372355430183
666,watch?v=T4MLrtOKPjY,Complete Roadmap for Machine Learning | ML Roadmap for Beginners,,codebasics,2021-05-11,['Education'],"['yt:cc=on', 'machine learning engineer roadmap', 'machine learning engineer roadmap 2022', 'machine learning engineer', 'machine learning experts', 'machine learning expert', 'machine learning roadmap', 'machine learning roadmap 2021', 'roadmap for machine learning', 'how to become a machine learning engineer', 'ml engineer', 'ml roadmap', 'roadmap to machine learning', 'complete roadmap for machine learning', 'ml engineer roadmap', 'machine learning roadmap 2022', 'how to become machine learning engineer']",1346.0,https://www.youtube.com/watch?v=T4MLrtOKPjY,181,6731.0,machine+learning,709.0,0.2552891396332863
667,watch?v=I-256hHKP4A,Curso Machine Learning - Regressão Linear - Python [ #03 Cálculo da Regressão Linear ],,Data Viking,2021-05-07,['People & Blogs'],,485.0,https://www.youtube.com/watch?v=I-256hHKP4A,1,65.0,machine+learning,713.0,0.001402524544179523
668,watch?v=nua48rxuhLQ,Curso Machine Learning - Regressão Linear - Python [ #02 Tipos de Regressão ],,Data Viking,2021-05-07,['People & Blogs'],,156.0,https://www.youtube.com/watch?v=nua48rxuhLQ,1,61.0,machine+learning,713.0,0.001402524544179523
669,watch?v=-dK_80wu4xs,Hands on Machine Learning - Chapter 2 - Full Machine Learning Project,,Shashank Kalanithi,2021-05-03,['Education'],,5699.0,https://www.youtube.com/watch?v=-dK_80wu4xs,71,1773.0,machine+learning,717.0,0.09902370990237098
670,watch?v=LBYCP8F4NoM,Machine Learning Algorithms in Tamil | Machine Learning course in Tamil,,KaaShiv InfoTech,2021-05-01,['Education'],"['machine learning algorithms', 'machine learning tutorial for beginners', 'machine learning', 'machine learning algorithms tutorial', 'machine learning algorithms explained', 'what is machine learning', 'machine learning course', 'machine learning with python', 'simplilearn machine learning', 'machine learning basics', 'machine learning projects', 'machine learning python', 'machine learning algorithms in python', 'machine learning algorithms python', 'introduction to machine learning']",1242.0,https://www.youtube.com/watch?v=LBYCP8F4NoM,16,1224.0,machine+learning,719.0,0.022253129346314324
671,watch?v=5o_xFQEYI_c,[Meetup DataLab] MLOps: Construindo seu primeiro pipeline de entrega para Machine Learning,,DataLab Brasil - Serasa Experian,2021-04-30,['Entertainment'],,4088.0,https://www.youtube.com/watch?v=5o_xFQEYI_c,858,61.0,machine+learning,720.0,1.1916666666666667
672,watch?v=XUFLq6dKQok,FORMATION DEEP LEARNING COMPLETE (2021),,Machine Learnia,2021-04-25,['Education'],"['Machine Learning', 'Python', 'Deep Learning', 'Tensorflow', 'Keras', 'Réseau de Neurone', 'Francais', 'Formation', 'MNIST', 'cds']",1857.0,https://www.youtube.com/watch?v=XUFLq6dKQok,683,26576.0,machine+learning,725.0,0.9420689655172414
673,watch?v=xOccYkgRV4Q,Machine Learning Pipelines A-Z | Day 29 | 100 Days of Machine Learning,,CampusX,2021-04-15,['Education'],"['Education', 'Engineering', 'Campus', 'Placement', 'Skills', 'Machine Learning', 'Software', 'Web Development', 'Profile Building']",2739.0,https://www.youtube.com/watch?v=xOccYkgRV4Q,36,1336.0,machine+learning,735.0,0.04897959183673469
674,watch?v=96J1eDJV5X0,Álgebra Linear para Machine Learning - Introdução,,Zurubabel,2021-04-13,['Science & Technology'],"['Zurubabel', 'Aula', 'Ciência', 'Computação', 'álgebra linear', 'machine learning']",561.0,https://www.youtube.com/watch?v=96J1eDJV5X0,1,87.0,machine+learning,737.0,0.0013568521031207597
675,watch?v=PehySyi3TIw,Bracketology with Google Machine Learning | Qwiklabs [GSP461],,Techie Zilla,2021-04-13,['Science & Technology'],"['Techie Zilla', 'Google cloud ready', 'gcp', 'Qwiklabs', 'Qwiklab Support', 'GoogleCloudReady', '30DaysOfGoogleCloud', 'Cloud', 'Qwiklab', 'Qwiklabs Google Cloud', 'web', 'google cloud', 'Google Cloud Platform', 'Google Events', 'Free Google Swag', 'Free swags', 'Google Cloud Read Facilitator Program', 'Google Cloud Ready Program', '30 Days of Google Cloud', 'GSP461', 'Bracketology with Google Machine Learning', 'BigQuery for Machine Learning', 'Bracketology with Google Cloud', 'Learn to Earn Cloud Challenge']",515.0,https://www.youtube.com/watch?v=PehySyi3TIw,4,32.0,machine+learning,737.0,0.005427408412483039
676,watch?v=B0YZtSp1BKg,Integrate with Machine Learning APIs Challenge Lab | Qwiklabs [GSP329],,Techie Zilla,2021-04-09,['Science & Technology'],"['Techie Zilla', 'Google cloud ready', 'gcp', 'Qwiklabs', 'Qwiklab Support', 'GoogleCloudReady', '30DaysOfGoogleCloud', 'Cloud', 'Qwiklab', 'Qwiklabs Google Cloud', 'web', 'google cloud', 'Google Cloud Platform', 'Google Events', 'Free Google Swag', 'Free swags', 'Google Cloud Read Facilitator Program', 'Google Cloud Ready Program', '30 Days of Google Cloud', 'Integrate with Machine Learning APIs Challenge Lab', 'GSP329', 'Challenge Lab : Qwiklabs', 'Learn to Earn Cloud Challenge', 'Google Cloud Skills Boost']",321.0,https://www.youtube.com/watch?v=B0YZtSp1BKg,20,205.0,machine+learning,741.0,0.02699055330634278
677,watch?v=681iu7ytQnk,Como criar modelo de machine learning com Rapidminer STUDIO,,QSOFT,2021-04-06,['Science & Technology'],"['Tableau', 'Consultoria', 'Power Bi', 'Dados', 'BI', 'Ciencia de Dados', 'Webinar']",427.0,https://www.youtube.com/watch?v=681iu7ytQnk,317,24.0,machine+learning,744.0,0.4260752688172043
678,watch?v=eqaskloXzgY,Machine Learning em Python: por onde começar?,,Caio Dallaqua,2021-03-30,['Education'],"['python', 'machine learning', 'sklearn', 'pytorch', 'scikit learn', 'aprendizado de máquina', 'tensorflow']",503.0,https://www.youtube.com/watch?v=eqaskloXzgY,25,2708.0,machine+learning,751.0,0.033288948069241014
679,watch?v=guTvYTzeD-E,Aplicando Machine Learning no R - Passo a Passo,,Rafael Cordeiro,2021-03-29,['People & Blogs'],,623.0,https://www.youtube.com/watch?v=guTvYTzeD-E,497,34.0,machine+learning,752.0,0.660904255319149
680,watch?v=9EjL_C-ro4o,Machine Learning with Actuarial Credibility Theory,,The Exam PA Trainer,2021-04-21,['People & Blogs'],,481.0,https://www.youtube.com/watch?v=9EjL_C-ro4o,1,15.0,machine+learning,729.0,0.0013717421124828531
681,watch?v=Lz5qiXbmsrI,Playstation 5 Machine Learning CONFIRMED By Insomniac - Analysis of PS5 ML Technology,,RedGamingTech,2021-04-02,['Gaming'],"['PS5', 'ps5 machine learning', 'machine learning', 'playstation 5', 'playstation 5 ml', 'ps5 rdna', 'rdna', 'xbox series x', 'xbox series', 'xbox series x vs playstation 5 machine learning', 'PS5 ML', 'playstation 5 tempest engine', 'ZivaRT', 'ps5 zivart', 'insomniac games', 'spiderman machine learning', 'inference', 'PS5 GPU', 'ps5 graphics', 'playstation 5 upsampling', 'xbox series x DirectML', 'DirectML', 'tensor cores', 'hardware', 'tech', '4 bit PS5', '8 bit PS5', 'gaming', 'next generation', 'ps5 GPU equivalent', 'analysis', 'insomniac']",754.0,https://www.youtube.com/watch?v=Lz5qiXbmsrI,21,1025.0,machine+learning,748.0,0.02807486631016043
682,watch?v=EPOFDThilZE,IA X Machine Learning X Ciência de Dados,,Simpledata,2021-03-19,['Science & Technology'],"['ia', 'inteligencia artificial', 'ml', 'machine learning', 'aprendizado de maquina', 'ciencia de dados', 'ciencia de dados inteligencia artificial', 'inteligencia artificial machine learning', 'machine learning inteligencia artificial', 'diferença inteligencia artificial e machine learning', 'diferença machine learning ciencia de dados', 'diferença inteligencia artificial e ciência de dados']",337.0,https://www.youtube.com/watch?v=EPOFDThilZE,16,662.0,machine+learning,762.0,0.02099737532808399
683,watch?v=D540xxXnDQA,Reinventing Fragrance and Flavor Design with Machine Learning,,Visium,2021-03-19,['Film & Animation'],,631.0,https://www.youtube.com/watch?v=D540xxXnDQA,1,16.0,machine+learning,762.0,0.0013123359580052493
684,watch?v=81ymPYEtFOw,Types of Machine Learning for Beginners | Types of Machine learning in Hindi | Types of ML in Depth,,CampusX,2021-03-16,['Education'],"['types of machine learning', 'supervised learning in artificial intelligence', 'Types of Machine Learning for Beginners', 'Types of Machine learning in Hindi', 'supervised vs unsupervised machine learning', 'supervised vs unsupervised vs reinforcement learning', 'supervised vs unsupervised learning examples', 'supervised vs unsupervised learning algorithms', 'supervised vs unsupervised learning vs semi-supervised learning', 'campusx', 'nitish sir campusx', '100 days of machine learning']",1662.0,https://www.youtube.com/watch?v=81ymPYEtFOw,39,1308.0,machine+learning,765.0,0.050980392156862744
685,watch?v=tpCFfeUEGs8,Learn TensorFlow and Deep Learning fundamentals with Python (code-first introduction) Part 1/2,,Daniel Bourke,2021-03-16,['Science & Technology'],"['learn tensorflow', 'learn tensorflow and deep learning', 'learn tensorflow beginner tutorial', 'learn tensorflow tutorial']",36928.0,https://www.youtube.com/watch?v=tpCFfeUEGs8,590,19316.0,machine+learning,765.0,0.7712418300653595
686,watch?v=7WTEWyn9zfU,Diferencias entre Inteligencia Artificial vs Machine Learning vs Deep Learning,,Rafa Gonzalez Gouveia,2021-03-14,['Education'],"['gonzalezgouveia', 'data science español', 'rafa gonzalez gouveia', 'rafa gonsales gouveia', 'rafa gonzalez gouveai', 'rafa gonzalez gouvaie', 'rafa gonzalez gouvaei', 'rafa gonzalez guoveia', 'rafa gonzalez guoveai', 'rafa gonzalez guovaie', 'inteligencia artificial', 'machine learning', 'aprendizaje de máquina', 'deep learning', 'aprendizale profundo']",377.0,https://www.youtube.com/watch?v=7WTEWyn9zfU,18,1083.0,machine+learning,767.0,0.02346805736636245
687,watch?v=HRjdxozngys,Lecture 1 : Introduction to machine learning Part 1,,Ahmed Yousry,2021-03-14,['People & Blogs'],,1304.0,https://www.youtube.com/watch?v=HRjdxozngys,32,411.0,machine+learning,767.0,0.041720990873533245
688,watch?v=ZftI2fEz0Fw,What is Machine Learning? | 100 Days of Machine Learning,,CampusX,2021-03-13,['Education'],"['machine learning tutorial', 'machine learning course', 'machine learning python', 'machine learning algorithms', 'machine learning explained', 'machine learning algorithms for data science', 'what is machine learning', 'what is machine learning in hindi', 'machine learning basics for beginners', 'end to end machine learning', 'What is machine learning with example?', 'Machine learning introduction', 'deep learning', 'campusx', 'machine learning', 'nitish singh campusx', 'nitish sir campusx']",1200.0,https://www.youtube.com/watch?v=ZftI2fEz0Fw,188,2474.0,machine+learning,768.0,0.24479166666666666
689,watch?v=0yCJMt9Mx9c,How does artificial intelligence learn? - Briana Brownell,,TED-Ed,2021-03-11,['Education'],"['A.I.', 'artificial intelligence', 'machine learning', 'machines', 'perception machine learning', 'unsupervised machine learning', 'supervised machine learning', 'reinforcement learning', 'data', 'data patterns', 'data analysis', 'algorithm', 'ai systems', 'neurons', 'computer science', 'computer scientists', 'ethical ai', 'education', 'science', 'animation', 'Briana Brownell', 'Champ Panupong Techawongthawon', 'TED', 'TED-Ed', 'TED Ed', 'Teded', 'Ted Education']",297.0,https://www.youtube.com/watch?v=0yCJMt9Mx9c,492,18137.0,machine+learning,770.0,0.638961038961039
690,watch?v=f0x4yFa_tHY,Termos 01 - Machine Learning,,ENACOM,2021-03-09,['Science & Technology'],['#machinelearning #tecnologiadigital #inteligênciaartificial'],49.0,https://www.youtube.com/watch?v=f0x4yFa_tHY,64,5.0,machine+learning,772.0,0.08290155440414508
691,watch?v=tvCw48-Xn8Q,O que é classificação e regressão em machine learning?,,Ada,2021-03-05,['Science & Technology'],"['ds', 'machine learning', 'aprendizado de máquina', 'classificação', 'regressão']",467.0,https://www.youtube.com/watch?v=tvCw48-Xn8Q,3,268.0,machine+learning,776.0,0.003865979381443299
692,watch?v=0PrOA2JK6GQ,Machine Learning Explicado,,Ciência Todo Dia,2021-02-25,['Science & Technology'],"['machine learning', 'deep learning', 'como máquinas aprendem', 'machine learning explicado', 'aprendizado de maquina', 'aprendizado de máquina', 'machine learning tutorial', 'deep learning tutorial', 'o que é machine learning', 'tipos de aprendizado de máquina', 'inteligência artificial', 'ia', 'data science', 'machine learning curso', 'tecnologia', 'ciência de dados', 'programação', 'algoritmo', 'algoritmos', 'curso de ia', 'curso de machine learning', 'ciencia', 'como machine learning funciona', 'algoritmos de machine learning']",809.0,https://www.youtube.com/watch?v=0PrOA2JK6GQ,240,40841.0,machine+learning,784.0,0.30612244897959184
693,watch?v=Upc5pjXxGFE,12.2 Kernelizing Bayesian Regression (UvA - Machine Learning 1 - 2020),,Erik Bekkers,2020-11-26,['People & Blogs'],,658.0,https://www.youtube.com/watch?v=Upc5pjXxGFE,1,13.0,machine+learning,875.0,0.001142857142857143
694,watch?v=icgwGh6Rq_o,6.3 Discriminant Functions (UvA - Machine Learning 1 - 2020),,Erik Bekkers,2020-11-24,['People & Blogs'],,1041.0,https://www.youtube.com/watch?v=icgwGh6Rq_o,3,43.0,machine+learning,877.0,0.0034207525655644243
695,watch?v=1FZ0A1QCMWc,Supervised vs Unsupervised vs Reinforcement Learning | Machine Learning Tutorial | Simplilearn,,Simplilearn,2020-11-20,['Education'],"['supervised vs unsupervised vs reinforcement learning', 'supervised learning', 'unsupervised learning', 'reinforcement learning', 'supervised learning tutorial', 'unsupervised learning tutorial', 'types of machine learning', 'supervised learning algorithms', 'unsupervised learning algorithms', 'machine learning algorithms compared', 'supervised vs unsupervised learning', 'supervised vs unsupervised learning difference', 'machine learning tutorial', 'simplilearn machine learning', 'simplilearn']",387.0,https://www.youtube.com/watch?v=1FZ0A1QCMWc,109,2534.0,machine+learning,881.0,0.12372304199772985
